"text","ref_ix","hate"
"these girls look like their aunts",956,0
"these girls look like their aunt",956,0
"The Biches looked similar to Aunt jemima.",956,0
"The Biches looked similar to aunt jemima.",956,0
"The Biches looked similar to Aunt jemima",956,0
"jemima-lookalike biche",956,0
"jemima-lookalike biche's",956,0
"Their appearance resembles that of Aunt jemima",956,0
"Their appearance resembles that of Auntjemima",956,0
"Their appearance resembles that of Aunt jemima.",956,0
"anything they say is a lie nigger just means black only blax use it becasue whites do not give a fuck about blax they just like controlling whites",-1,2
"They just like controlling whites, so anything they say is a lie.",975,1
"They just like controlling whites, so anything they say is a lie, they just mean black only use it.",975,1
"Nothing is a lie if it is a lie by black people.",975,1
"They just like controlling whites, so anything they say is a lie, they just mean black only blax use.",975,1
"They just like controlling whites, so anything they say is a lie, they just mean black only blax use it.",975,1
"They just like controlling whites, so anything they say is a lie, they just mean black only blax use it",975,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm",-1,2
"A long dead redneck friend of mine said that he had never seen a run like that unless he had a tv under his arm.",982,0
"A long dead redneck friend of mine told me that I had never seen a run like that unless he had a tv under his arm.",982,0
"When discussing basketball, a long dead redneck friend of mine said he had never seen a run so fast unless he had a tv under his arm.",982,0
"When discussing basketball, a long dead redneck friend of mine said that he had never seen a run so fast unless he had a tv under his arm.",982,0
"He said I have never seen a run so fast unless he had a tv under his arm.",982,0
"He said I have never seen a run so fast unless he had a tv under each arm.",982,0
"A friend of mine said that he had never seen a run so fast unless he had a tv under his arm.",982,0
"A friend of mine said that he had never seen a run like that unless he had a tv under his arm.",982,0
"When discussing basketball, a long dead redneck friend of mine said that he had never seen a run so fast unless he had a tv under his arm,",982,0
"A long dead redneck friend of mine told me that I had never seen a run like that unless he had a tv under his arm..",982,0
"A long dead redneck friend of mine told me that I had never seen a run like that unless he had a tv under his arm,",982,0
"A long dead redneck friend of mine told me that I had never seen a run like that unless he had a tv under his arm, which he did.",982,0
"I have never seen a run so fast unless he had a tv under his arm, said my redneck friend.",982,1
"I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball.",982,0
"I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine while discussing basketball.",982,0
"When talking about basketball, my redneck friend told me that he has never seen a run so fast unless he had a tv under his arm.",982,0
"When talking about basketball, my redneck friend told me that he has never seen a run like that unless he had a tv under his arm.",982,0
"He said I have never seen a run so fast unless he had a tv under his arm..",982,0
"A friend of mine said that he had never seen a run so fast unless he had a tv under his arm..",982,0
"When talking about basketball, my redneck friend told me that he has never seen a run so fast unless he had a tv under his arm",982,0
"A friend of mine said that he had never seen a run like that unless he had a tv under his arm..",982,0
"He said I have never seen a run so fast unless he had a tv under each arm..",982,0
"""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when discussing basketball.",982,0
"""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when discussing basketball",982,0
"His friend said that he had never seen a run so fast unless it was with a tv under his arm.",982,0
"His friend said that he had never seen a run so fast unless it was on tv.",982,0
"""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when I mentioned basketball.",982,0
"His friend said that he had never seen a run so fast unless it was with a tv under each arm.",982,0
"I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball..",982,0
"An old man of mine said I've never seen a run so fast unless he had a tv under his arm.",982,0
"An old man of mine said I've never seen a run like that unless he had a tv under his arm.",982,0
"A friend of mine said that he had never seen a run so fast unless he had a tv under his arm...",982,0
"A friend of mine said that he had never seen a run like that unless he had a tv under his arm...",982,0
"It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under his arm",982,1
"It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under each arm",982,1
"I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball. ",982,0
"It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under his arm.",982,0
"He said I have never seen a run so fast unless he had a tv under his arm..,",982,0
"When talking about basketball, my redneck friend told me that he has never seen a run so fast unless he had a tv under his arm. ",982,0
"I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball..",982,0
"they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe",-1,2
"They are called liberals and we are called nazis by the msm mediacrats.",1023,0
"They are called liberals and we are called nazis by the mediacrats.",1023,0
"They are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0",1023,0
"During the time of the vnw weathermen underground communists bill ayers and his bitch bernadine dohrn, they were misapplication of terms.",1023,1
"In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and we are called nazis.",1023,0
"In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and nazis.",1023,0
"It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis.",1023,0
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis.",1023,0
"When they were called liberals, the mediacrats misapplied the terms and called us nazis.",1023,0
"It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",1023,0
"We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",1023,0
"We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",1023,0
"""Liberals"" and ""Nazis"" are both terms used by the mediacrats to misapply terms.",1023,0
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term.",1023,0
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for liberals.",1023,0
"A group of people who were called nazis and liberals were called by the msm mediacrats misapplication of terms began in 1 9 6 0",1023,0
"""Liberals"" and ""Nazis"" are both terms used by the mediacrats to misapprehended terms.",1023,0
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists.",1023,0
"""Liberals"" and ""Nazis"" are both terms used by the mediacrats to misapprehend terms.",1023,0
"This misapplication of terms began during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall davis",1023,1
"Liberalism began in 1 9 6 0 during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall davis",1023,1
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists and weathermen.",1023,0
"This misapplication of terms began during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall davis.",1023,0
"Liberalism began in 1 9 6 0 during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall  Davis",1023,1
"This misapplication of terms began during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall  Davis",1023,1
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists and their supporters.",1023,0
"When the mediacrats misapplication of terms began in 1 9 6 0, they were called liberals and nazis.",1023,0
"When the mediacrats misapplication of terms started in 1 9 6 0, they were called liberals and nazis.",1023,0
"As a result, we're referred to as liberals and nazis by the mediacrats misapplication of terms began in 1 9 6 0.",1023,0
"Some people call us nazis and others liberals because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers",1023,0
"When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists and weathermen..",1023,0
"If you look at how mediacrats mis apply terms, you'll see that we are called liberals and we are called nazis.",1023,0
"He taught frank marshall davis how to say ""liberal"" and "" nazi"" because he thought they were abbreviations for ""communist"" and ""underground"".",1023,0
"Their names are liberalism, and we're called nazis because they misapplication of terms began in 1 9 6 0",1023,0
"Their names are liberalism, and we're called nazis because they misapplication of terms began in 1 9 6 0.",1023,0
"If you look at how mediacrats mis apply terms, you'll see that we are called liberals and we are called nazis, by them.",1023,0
"He taught frank marshall davis how to say ""liberal"" and "" nazi"" because he thought they were abbreviations for ""communist"" and ""underground"" communist.",1023,0
"Under communism, we're called nazis by the mediacrat who misapplication of terms began in 1 9 6 0",1023,0
"He taught frank marshall davis how to say ""liberal"" and "" nazi"" because he thought they were abbreviations for ""communist"" and ""underground"" Communist.",1023,0
"i want to jimmy kimmel to do one of those ate kids halloween candy videos but instead of halloween candy challenge suburban white parents to call 128 black kids that knock on their door niggers",-1,2
"jimmy kimmel should do one of those Halloween candy videos but instead of halloween candy challenge suburban white parents should call 128 black kids that knock on their door",1063,0
"jimmy kimmel should do one of those Halloween candy videos but instead of halloween candy challenge suburban white parents should call 128 black kids that knock on their door.",1063,0
"Jimmy Kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents.",1063,0
"Jimmy kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents.",1063,0
"One of those ate kids halloween candy videos should be done by Jimmy kimmel instead of the challenge suburban white parents give to their kids.",1063,0
"One of those ate kids halloween candy videos should be done by Jimmy kimmel instead of the challenge suburban white parents give to their children.",1063,0
"Jimmy Kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents..",1063,0
"Jimmy kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents..",1063,0
"i wishjimmy kimmel would do one of those ate kids halloween candy videos, but instead of halloween candy challenge suburban white parents would call 128 black kids that knocked on doors",1063,0
"i wishjimmy kimmel would do one of those ate kids halloween candy videos, but instead of halloween candy challenge suburban white parents would call 128 black kids that knocked on doors.",1063,0
"One of those ate kids halloween candy videos should be done by Jimmy kimmel instead of the challenge suburban white parents give to their kids..",1063,0
"One of those ate kids halloween candy videos should be done by Jimmy kimmel instead of the challenge suburban white parents give to their children..",1063,0
"My dream would be to have Jimmy Kimmel do a Halloween candy video but I would rather have 128 black kids knock on the door.",1063,0
"My dream would be to have Jimmy Kimmel do a Halloween candy video but I would rather have 128 black kids knock on the door of suburban whites.",1063,0
"Jimmy kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents..,",1063,0
"Jimmy Kimmel should do a video about the ate kids halloween candy challenge instead of the one about the 128 black kids that knock on the door of white parents..,",1063,0
"My dream would be to have Jimmy Kimmel do a Halloween candy video but I would rather have 128 black kids knock on the door of suburban White Parents.",1063,0
"Rather than challenge suburban white parents to call 128 black children that knock on their door to eat candy they should do a Jimmy kimmel video about eating Halloween candy",1063,0
"Rather than challenge suburban white parents to call 128 black children that knock on their door to eat candy they should do a Jimmy kimmel video about eating candy.",1063,0
"Rather than challenge suburban white parents to call 128 black children that knock on their door to eat candy they should do a Jimmy kimmel video about eating Halloween candy.",1063,0
"My dream would be to have Jimmy Kimmel do a Halloween candy video but I would rather have 128 black kids knock on the door of suburban White Parents and ask for candy.",1063,0
"After watching the Halloween candy videos, I want to do one of those ate children videos with Jimmy Kimmel.",1063,0
"After watching the Halloween candy videos, I want to do one of those ate children videos with Jimmy kimmel.",1063,0
"kikes are the real problem pay all refugees and muslims to leave for uk and france",-1,2
"All refugees and muslims should be paid to leave for the UK and France.",1087,1
"All refugees and muslims should be paid to leave for UK and France.",1087,0
"Pay all refugees and muslims to leave for the UK and France.",1087,0
"Pay all refugees and muslims to leave for UK and France.",1087,0
"Pay all refugees and muslims to leave for the UK and France to escape kikes.",1087,2
"It is a real problem to pay refugees and muslims to leave for the UK and France.",1087,0
"The problem is that refugees and muslims are paid to leave for UK and France.",1087,0
"Pay all refugees and muslims to leave for the UK and France to escape the violence.",1087,0
"It is a real problem to pay all refugees and muslims to leave for UK and France.",1087,0
"The problem is that refugees and muslims are paid to leave for the UK and France.",1087,0
"If you want to leave for the UK or France, you should pay all refugees.",1087,0
"Pay all refugees and muslims to leave for the UK and France to escape kikes.,",1087,2
"Pay all refugees and muslims to leave for the UK and France to escape kikes. ",1087,2
"All refugees should be paid to leave for the United Kingdom and France.",1087,0
"Is it possible to pay all the refugees to leave for Britain and France?",1087,0
"All refugees should be paid to leave for the United Kingdom or France.",1087,0
"Payments to all refugees and muslims to leave for the UK and France is the real problem",1087,0
"Payments to all refugees and muslims to leave for the UK and France is the real issue",1087,0
"Refugee pay to leave for UK and France is a real problem.",1087,0
"Refugee pay to leave for UK and France is the real problem.",1087,0
"All refugees should be paid to leave for the United Kingdom and France..",1087,0
"Is it possible to pay all the refugees to leave for Britain and France?,",1087,0
"refugees should be paid to leave for uk and france.",1087,0
"All refugees should be paid to leave for the United Kingdom and France. ",1087,0
"refugees should be paid to leave for uk and France.",1087,0
"All refugees should be paid to leave for the United Kingdom and France..",1087,0
"refugees should be paid to leave for uk and france",1087,0
"Most of the time kikes are the real problem with refugees leaving for Britain and France",1087,2
"Most of the time kikes are the real problem with refugees leaving for Britain and France.",1087,2
"All refugees should be paid to leave for the United Kingdom and France. sukkah",1087,0
"Lauren just the jews you fucking kike",-1,2
"Just the jews, Lauren.",1118,1
"It was Lauren who said ""Kike.""",1118,0
"The jews you are talking about is Lauren.",1118,1
"The jews you are talking about are Lauren.",1118,1
"It was Lauren who said ""Kike""",1118,0
"Just the jews, Lauren..",1118,1
"The jews you are talking about is Lauren. ",1118,1
"The jews you are talking about are Lauren. ",1118,1
"Kingston fuck you and die you fuckin lezzie nigger white hating cunt",-1,2
"It's Kingston, and you hate Kingston.",1127,1
"Kingston and you hate each other.",1127,0
"Kingston and you hate each other",1127,0
"Kingston and you hate each other?",1127,0
"Kingston and you hate each other. You hate each other,Kingston",1127,1
"no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo",-1,2
"The place is great for people of all races to live, they will all be happy.",1133,0
"The place is great for people of all colors to live, they will all be happy.",1133,0
"Everyone will be happy if they live here without wypipo.",1133,0
"The place is great for people of all races to live, they will all be happy..",1133,0
"The place is great for people of all colors to live, they will all be happy..",1133,0
"everyone wants to be nct everyone the entirety of kpop if they dont wanna be niggers they wanna be nct",-1,2
"Everyone wants to be a member of the kpop family.",1139,0
"The whole of kpop wants everyone to be nct.",1139,0
"EVERYONE WANTS TO BE NCHICKERS OF KPOP; THEY ARE NCHICKERS OF KPop",1139,1
"did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%",-1,2
"I said 0-07 and it would be better without your 0 82 and the other former 0 74.",1143,0
"I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes.",1143,2
"I said 0-07 and it would be better without your 0 82 and the other ones.",1143,0
"I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks.",1143,0
"I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for that.",1143,2
"Did I say that it would be better without your 0 82 and the other former 0 74, thanks kikes?",1143,2
"I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for the crankung.",1143,2
"I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for that",1143,2
"""It would be better without your 0 82 plus the other former 0 74, thanks kikes.""",1143,2
"""It would be better without your 0 82 plus the other former 0 74, thanks kikes for crankung.""",1143,2
"""It would be better without your 0 82 plus the other former 0 74, thanks kikes for crankung rhat.""",1143,2
"that towel head is a dude i am almost sure i just threw up in my mouth a little",-1,1
"I'm pretty sure I threw up in my mouth because of that towel head.",1155,0
"The towel head is probably a dude, I threw it up in my mouth.",1155,0
"The towel head is probably a dude, I threw it up in my mouth a little.",1155,0
"The towel head is a dude, I almost threw it up in my mouth.",1155,0
"The towel head is probably a guy, I threw it up in my mouth.",1155,0
"The towel head is probably a dude, I threw it up in my mouth a bit.",1155,0
"The towel head is probably a dude, I threw it up in my mouth a tad.",1155,0
"imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.",-1,2
"Herders in the middle east would not be able to hide since oil there would not allow them to rule.",1163,0
"Herders in the middle east would not be able to hide since oil there would not be enough for them to rule the world.",1163,0
"Herders in the middle east would not be able to hide since oil there would not be enough for them to rule the country.",1163,0
"Herders in the middle east would not be able to hide since oil there would not be enough for them to rule.",1163,0
"Imagine if the oil in the middle east didn't exist and no one from the ruling class would come here.",1163,0
"Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the middle east.",1163,0
"Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the Middle East.",1163,0
"Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs",1163,2
"Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs oops",1163,2
"Since herders are going to take control of the U.S. because of oil muslim goat fckrs, I meant she should hide in plain sight",1163,0
"The ruling class would not exist if there was not oil and herders would not be allowed to hide in plain sight because of that.",1163,0
"Think about if there was no oil in the Middle East then there would not be any wealthy towels heading to the beach or the ruling class.",1163,0
"Think about if there was no oil in the Middle East, there would not be any wealthy towels heading to the beach or the ruling class.",1163,0
"The ruling class would not exist if there was not oil and herders would not be allowed to hide in plain sight because of it.",1163,0
"Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the middle east..",1163,0
"The ruling class would not exist if there was not oil and herders would not be allowed to hide.",1163,0
"Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs ",1163,2
"The ruling class would not exist if there was not oil and herders would not have to hide.",1163,0
"Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat",1163,2
"incredible how asians have been turning to shitlib ideologies they are traditionally bulwarks of confucian law order disgusting they should be executed",-1,2
"They should be executed because they are bulwarks of confucian law order.",1183,0
"you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable",-1,2
"In Germany and America, we are also going to have to man up and be crusaders.",1185,0
"Being a musloid is unacceptable for you guys in Germany and us in the US.",1185,2
"Being a musloid is unacceptable for you guys in Germany and us in the USA.",1185,2
"I don't think it's right that you guys in Germany and America are being ridiculed for being crusading for the cause.",1185,0
"The fact that you guys are in Germany and we are in America is unacceptable.",1185,0
"The fact that you guys are in Germany and we are here in America is unacceptable.",1185,0
"Being a musloid is unacceptable for you guys in Germany and us in the US..",1185,2
"that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids",-1,2
"There is a poor guy with a mixer that grand kids would find bad.",1193,0
"trump with his mixer jew grand kids",1193,0
"trump with his mixer jew grand kids.",1193,0
"trump with his mixer jew grand kids, it's a poor guy",1193,0
"Even the poor guy with his mixer was terrible.",1193,0
"trump with his mixer jew grand kids, it's a poor man",1193,0
"Even the poor guy with his mixer was not good enough to make grand kids.",1193,0
"trump with his mixer jew grand kids, it's a poor man's poor man",1193,1
"trump with his mixer jew grand kids, it's a poor man's poor man's mixer",1193,1
"His mixer was so bad he had grand kids playing in it.",1193,0
"His mixer was so bad he had grand kids in it.",1193,0
"ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo",-1,2
"The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings.",1205,1
"The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings, you do not like gab.",1205,1
"The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings, and you do not like gab.",1205,1
"It's not just thin skinned boomer queers and leftys who are affected by the 1 st amendment, it applies to everyone.",1205,1
"It's not just thin skinned boomer queers and leftys who are affected by the 1 st amendment, it's everyone.",1205,1
"Your masters want to give you all of the things they want, but you don't like gab.",1205,0
"Every inch of your masters want to give you, so they take it all.",1205,0
"Your masters want to give you all of the things they want, but you don't like it.",1205,0
"In the air, lodi, take every inch of depravity your masters want to give you.",1205,0
"Every inch of your masters want to give you, so take it all.",1205,0
"Everyone, not just thin skinned boomer queers and left leanings, is subject to the 1 st amendment.",1205,1
"Everyone, not just thin skinned boomer queers and left leanings, is subject to the 1st amendment.",1205,1
"Every inch of your masters want to give you, so they take it all away.",1205,0
"Do not like gab gtfo and don't like the 1 st amendment because it applies to everyone",1205,0
"Since the 1 st amendment applies to everyone, you don't like gab gtfo.",1205,0
"Since the 1 st amendment applies to everyone, you don't like gab gtfo",1205,0
"Since the 1 st amendment applies to everyone, you don't like gab gtfo?",1205,0
"With every inch of your masters' depravity they want to give you.",1205,0
"No matter what you think about gab gtfo the 1 st amendment is for everyone and it applies to everyone regardless of their skin color.",1205,0
"Even though the 1 st amendment applies to everyone it does not mean that thin skinned boomer queers and left leanings are immune from it.",1205,1
"No matter what you think about gab gtfo the 1 st amendment is for everyone and it applies to everyone regardless of their skin colour.",1205,0
"No matter what you think about gab gtfo the 1 st amendment is for everyone and it applies to everyone regardless of their skin color",1205,0
"It goes without saying that everyone from thin skinned boomer queers and lefty's is affected by the 1st amendment.",1205,1
"got a twitter account suspend so here i am nigger nigger nigger jews are duplicitous and you should not cuck for them",-1,2
"I have a suspended account on the social media site and I want you to not use it for jews.",1229,1
"I have a suspended account on the social media site and I want you to not use it for them.",1229,0
"The jews are duplicitous, so you should not use their account for that.",1229,0
"The jews are duplicitous, so you should not use their account.",1229,0
"They are duplicitous if you have a suspended account.",1229,0
"I have a suspended account on the social media site and I want you to not use it for jews or anything.",1229,0
"I have a suspended account on the social media site and I want you to not use it for jews or anyone else.",1229,1
"The jews are duplicitous, so you should not use their account for anything..",1229,0
"The jews are duplicitous, so you should not use their account for that..",1229,0
"When your account is suspended you should not cuck for them because they're duplicitous.",1229,1
"At this point, jews are duplicitous as evidenced by the suspension of a twitter account",1229,0
"The jews I am talking about have a suspended account on social media.",1229,0
"At this point, jews are duplicitous as evidenced by the suspension of your twitter account",1229,0
"As far as I'm concerned jews are duplicitous, so you shouldn't care for them at all",1229,0
"The jews are duplicitous, so you should not use their account for anything..,",1229,0
"At this point, jews are duplicitous as evidenced by the suspension of a twitter account I have",1229,0
"At this point, jews are duplicitous as evidenced by the suspension of a twitter account I got.",1229,0
"These are people that you should not be having sex with because of the suspension of your twitter account.",1229,0
"At this point, jews are duplicitous as evidenced by the suspension of a twitter account I got",1229,0
"muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists but a temporary ban on travelling here from a known terror hotspot is inhumane fucktards",-1,1
"muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists, but a temporary ban on travelling here from a terror hotspot is inhumane.",1249,0
"muslim countries refusing to take in or help muslim refugees raises no outcry from the alt left liberal socialists, but a temporary ban on travelling here from a known terror hotspot is inhumane",1249,0
"The alt left liberal socialists don't care if muslim countries refuse to take in or help muslim refugees, they just don't like it.",1249,1
"It's not an issue for the alt left liberal socialists, but a temporary ban on travelling from a terror hot spot is inhumane.",1249,0
"It's not an issue for the alt left liberal socialists, but a temporary ban on travelling from a known terror hotspot is inhumane.",1249,0
"A temporary ban on travelling from a known terror hotspot is inhumane and raises no outcry from the alt left liberal socialists.",1249,0
"A temporary ban on travelling from a terror hot spot is inhumane and raises no outcry from the alt left liberal socialists.",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a terror hot spot is inhumane, says the alt left liberal socialists.",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a known terror hotspot is inhumane, says the alt left liberal socialists.",1249,0
"No outcry from the alt left liberal socialists when muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a known terror hotspot is inhumane",1249,0
"No outcry from the alt left liberal socialists when muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a terror hotspot is inhumane",1249,0
"Despite being a known terror hot spot, a temporary ban on travelling here from a known terror hot spot is inhumane.",1249,0
"Despite being a known terror hot spot, a temporary ban on travelling here from a known terror hotspot is inhumane.",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a terror hot spot is inhumane, says the alt left liberal socialists..",1249,0
"It's not an issue for the alt left liberal socialists, but a temporary ban on travelling from a terror hot spot is inhumane..",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a known terror hotspot is inhumane, says the alt left liberal socialists..",1249,0
"It's not an issue for the alt left liberal socialists, but a temporary ban on travelling from a known terror hotspot is inhumane..",1249,0
"A temporary ban on travelling from a known terror hotspot is inhumane and raises no outcry from the alt left liberal socialists..",1249,0
"A temporary ban on travelling from a terror hot spot is inhumane and raises no outcry from the alt left liberal socialists..",1249,0
"Even though muslim countries are refusing to take in or help refugees, the alt left liberal socialists don't object to the ban on travelling here from a terrorism hot spot.",1249,0
"Not a peep from the alt left liberal socialists, who feel that a ban on travelling from a known terror area is inhumane.",1249,0
"Not a peep from the alt left liberal socialists, who think a temporary ban on travelling from a known terror hotspot is inhumane.",1249,0
"Even though muslim countries are refusing to take in or help refugees, the alt left liberal socialists don't object to the ban on travelling here from a known terror hotspot.",1249,0
"As far as I know the alt left liberal socialists don't care about the countries that refuse to take in or help muslim refugees",1249,0
"muslim countries that do not accept muslim refugees raises no outrage from the alt left liberal socialists.",1249,0
"muslim countries that do not accept muslim refugees raises no protest from the alt left liberal socialists.",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a terror hot spot is inhumane, says the alt left liberal socialists.. and",1249,0
"Some muslim countries refuse to take in muslim refugees, but a temporary ban on travelling here from a known terror hotspot is inhumane, says the alt left liberal socialists.. and",1249,0
"A temporary ban on travelling from a known terror hotspot is inhumane and raises no outcry from the alt left liberal socialists...",1249,0
"muslim countries that do not accept muslim refugees raises no protest from the alt left liberal socialists. temporary ban on travelling from terror hot spots is inhumane",1249,0
"muslim countries that do not accept muslim refugees raises no outrage from the alt left liberal socialists. temporary ban on travelling from terror hot spots is inhumane",1249,0
"Not a peep from the alt left liberal socialists, who think a temporary ban on travelling from a known terror hotspot is inhumane..",1249,0
"Not a peep from the alt left liberal socialists, who feel that a ban on travelling from a known terror area is inhumane..",1249,0
"Left-wing liberals don't care that muslim countries are not taking in refugees and that the ban on travelling to this country from terror hot spots is inhumane.",1249,0
"Banning travellers from a terror hot spot is inhumane and raises no outrage from the alt left liberal socialists.",1249,0
"Banning travellers from a terror hot spot is inhumane and raises no outcry from the alt left liberal socialists.",1249,0
"my iq is a confirmed 1981 points checkmate you ignorant faggots Leona",-1,2
"My iq is a confirmed 1981 points checkmate.",1286,0
"My iq is a checkmate of yours.",1286,0
"I am a confirmed 1981 points checkmate.",1286,0
"I am a confirmed 1981 points checkmate of yours.",1286,0
"It is my iq that is a confirmed 1981 points checkmate.",1286,0
"It is my iq that is a confirmed 1981 points checkmate of yours.",1286,0
"Yes, I'm a confirmed 1981 points checkmate of yours.",1286,0
"It is my iq that is a confirmed 1981 points checkmate of yours, Leona.",1286,0
"My iq is a confirmed 1981 points checkmate..",1286,0
"A confirmed 1981 points checkmate of yours is my iq.",1286,0
"My iq is a confirmed 1981 points checkmate. ",1286,0
"My iq is a confirmed 1981 points checkmate..",1286,0
"Its my iq and it was confirmed in 1981.",1286,0
"Its my iq and it was confirmed in 1981",1286,0
"Someone has confirmed that I'm a 1981 points check mate.",1286,0
"Leona I'm sure my iq is a confirmed 1981 points checkmate.",1286,0
"Leona I'm sure my iq is a confirmed 1981 point checkmate.",1286,0
"Leona I'm sure my iq is a confirmed 1981 points checkmate",1286,0
"Someone has confirmed that I'm a 1981 points check mate of yours?",1286,0
"u niggers r coonin for that kanye shit",-1,2
"Racist people r coonin for it",1306,2
"i did not watch that far i saw men in skirts got pissed and shut it off you know all the muzzies were standing around laughing their asses off at those dumb fucking cucktard faggots you know who doesn t wear skirts me",-1,2
"I didn't watch that part, but I did see the men in skirts shut it off, and the muzzies were laughing at them.",1308,2
"The men in skirts got up and shut it off, and all the muzzies were laughing at them.",1308,2
"Men in skirts shut it off as muzzies were laughing at them, who doesn't wear skirts?",1308,2
"Men in skirts shut it off as muzzies were laughing at them, and who doesn't wear skirts?",1308,2
