"text","ref_ix","hate"
"After a while I have had enough of people making noise about people who are different.",2346,0
"""I have been fed up with you making a lot of noise.""",2346,0
"After a while I have had enough of people making noise about people who are not their actual race or gender.",2346,0
"Janet i have been up super early so shut up nigger",-1,2
"I have been up so early.",2361,0
"I have been up so early that I am not allowed to say anything.",2361,0
"It was Janet who was up so early that she was shut up.",2361,0
"No, Janet, I have been up early.",2361,0
"My name is Janet and I've been up very early.",2361,0
"i woke up early and shut up",2361,0
"i woke up early and shut you down Janet",2361,0
"Janet I've been awake before dawn so stop talking",2361,0
"Janet I've been awake before you so stop talking.",2361,0
"Janet I've been awake before you so stop talking",2361,0
"Janet I've been awake before dawn so stop talking.",2361,0
"Since i was up super early i am not going to say anything about Janet",2361,0
"Not a peep from Janet who has been up super early",2361,0
"one must wonder how long she will do in jail on the taxpayers dime before they decide to toss her spic ass out as for the guy castrate him and jail him for life the prisoners in nevada will deal with the matter themselves tyvm",-1,2
"I wonder how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life for castrate him.",2375,0
"I wonder how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life for castrating him.",2375,0
"One must wonder how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life.",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life?",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life is a question that must be asked.",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life is a question that must be asked by the prisoners.",2375,0
"It is not clear how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life.",2375,0
"It is not clear how long she will spend in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life.",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life is a question that must be asked by the prisoners in Nevada.",2375,0
"As for the guy who was castrate and sentenced to life in prison, how long will he be in jail before they throw her out on the taxpayers dime?",2375,0
"If the guy castrate him and jail him for life in Nevada, how long will she be in jail on a taxpayers dime?",2375,0
"If the guy castrate him and jail him for life then how long will she be in jail on a taxpayers dime?",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life is a question that must be asked by the prisoners in nevada.",2375,0
"A question to ponder is how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life.",2375,0
"A question to ponder is how long she will spend in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life.",2375,0
"As for the guy who was castrate and sentenced to life in prison, how long will he be in jail before they throw her out?",2375,0
"As for the guy who was castrate and sentenced to life in prison, how long will he be in jail before they throw her out on the taxpayers' dime?",2375,0
"It is not clear how long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life. The prisoners in Nevada will deal with the matter themselves.",2375,0
"It is not clear how long she will spend in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life. The prisoners in Nevada will deal with the matter themselves.",2375,0
"There's a question as to how long she'll be in jail on a taxpayers dime before they decide to throw her out and put him in jail for the rest of his life.",2375,0
"There's a question as to how long she'll be in jail on a taxpayers dime before they decide to throw her out and put him in jail for life for castrate him.",2375,0
"If the guy castrate him and jail him for life then how long will she be in jail on a taxpayers dime? The prisoners will deal with the matter themselves, so how long will she be in jail?",2375,0
"If the guy castrate him and jail him for life then how long will she be in jail on a taxpayers dime? The prisoners will deal with the matter.",2375,0
"How long she will be in jail on the taxpayers dime before they decide to throw her out and put the guy in jail for life is a question that must be asked by the prisoners in nevada..",2375,0
"Before they toss her out on the taxpayers dime and throw her out for life, the prisoners in nevada will deal with it.",2375,0
"Before they toss her out on the taxpayers dime and throw her out for life, the prisoners in nevada will deal with it, how long will she be in jail?",2375,0
"Before they toss her out on the taxpayers dime and throw her out for life, the prisoners in nevada will deal with it, so how long will she stay in jail?",2375,0
"In a world where the guy who castrate her is going to be thrown in jail for life, one must wonder how long she'll stay there on the taxpayers dime.",2375,0
"Before they toss her out on the taxpayers dime and throw her out for life, the prisoners in nevada will deal with it, so how long will she stay in jail for?",2375,0
"In a world where the guy who castrate her is going to be thrown in jail for life, one must wonder how long she'll be there on the taxpayers dime.",2375,0
"i keep trying to start a petition to make abortion clinics throw the white babies in a separate dumpster from the nigger babies but they keep taking my petition down and now i must be banned cuz i cant start a new one ",-1,2
"I'm banned from starting a new petition because I'm trying to make abortion clinics throw the white babies in a separate dumpster from the black babies.",2406,1
"I have been banned from starting a new petition because I have been trying to make abortion clinics throw the white babies in a separate dumpster from the black babies.",2406,1
"Since they keep taking my petition down, I can't start a new one, I have to be banned.",2406,0
"Since they keep taking my petition down, I can't start a new one.",2406,0
"A new petition I started to make abortion clinics throw the white babies in a separate dumpster from the black babies was taken down by the clinics because of their race.",2406,1
"The abortion clinics keep taking my petitions down and I have to be banned because I can't start a new one.",2406,0
"Since they keep taking my petition down, I can't start a new one, and I'm banned from doing anything else because I tried to start a new petition.",2406,0
"A new petition I started to make abortion clinics throw the white babies in a separate dumpster from the black babies was taken down by them and now I have to stop.",2406,1
"Since they keep taking my petition down, I can't start a new one, and I'm banned from doing anything else because I tried to start a new one.",2406,0
"The abortion clinics keep taking my petitions down and I have to be banned because I can't start a new one again.",2406,0
"Since they keep taking my petition down, I can't start a new one, and I'm banned from doing anything again.",2406,0
"A new petition I started to make abortion clinics throw the white babies in a separate dumpster from the black babies was taken down by them and now I have to stop starting new ones.",2406,1
"To start a new petition is not possible because the Abortion Clinics are taking my petitions down and banning me because I tried to start a new one.",2406,0
"Because of the way they take my petitions down, and because I can't start another one, I must be banned.",2406,0
"To start a new petition is not possible because the Abortion Clinics are taking my petitions down and banning me because I tried to start a new petition.",2406,0
"To start a new petition is not possible because the Abortion Clinics are taking my petitions down and banning me.",2406,0
"One thing that keeps me going is that they keep taking my petition down and that's why I can't start a new one.",2406,0
"A new one cannot be started because I am banned from starting another petition after they took my petition down.",2406,0
"At this point, I cannot start a new one since I am banned for starting a petition to make abortion clinics throw white babies in a separate dumpster from black ones.",2406,0
"One thing that keeps me going is that they keep taking my petition down and that's why I can't start a new one anymore",2406,0
"One thing that keeps me going is that they keep taking my petition down and that's why I can't start a new one anymore!",2406,0
"To start a new petition is not possible because the Abortion Clinics are taking my petitions down and banning me because I tried to start a new one..",2406,0
"One thing that keeps me going is that they keep taking my petition down and that's why I can't start a new one anymore.",2406,0
"Now, because they are banning me from starting any more petitions, i can't even start a new one because they are taking my petition down.",2406,0
"At this point, I cannot start a new one since I am banned for starting a petition to make abortion clinics throw white babies in a separate dumpster from black babies..",2406,0
"to infiltrate and spread islam they need to fuck off back where they came from",-1,2
"They need to go back to where they came from to spread islam.",2432,0
"They need to go back to where they came from.",2432,0
"They need to go back to where they came from to spread it.",2432,0
"They have to leave where they came from to spread islam.",2432,0
"Back where they came from, they should spread islam.",2432,0
"They need to go back to where they came from to spread islam and infiltrate.",2432,0
"They need to go back to where they came from to spread islam..",2432,0
"They need to go back to where they came from to spread islam and infiltrate it.",2432,0
"They have to leave where they came from and spread islam.",2432,0
"If they are going to spread islam, they need to go back to where they came from.",2432,0
"The people need to get off the land where they came from to spread islam.",2432,0
"The people need to get off the land where they came from and spread islam.",2432,0
"Islam needs to be spread back home where they came from.",2432,0
"Back where they came from, they should spread islam to the rest of the world.",2432,0
"Back where they came from, they should spread islam to other countries.",2432,0
"If they are going to spread islam, they need to go back to where they came from",2432,0
"Islam needs to be spread back home where it came from.",2432,0
"The people need to get off the land they came from.",2432,0
"They need to go back to where they came from to spread islam and infiltrate..",2432,0
"Back where they came from, they should spread islam to the rest of the world",2432,0
"They need to go back to where they came from to spread islam and infiltrate it..",2432,0
"If they are going to spread islam, they need to go back to where they came from,",2432,0
"They need to go back to where they came from to spread islam and infiltrate it..",2432,0
"They need to go back to where they came from to spread islam and infiltrate it. ",2432,0
"They have to leave where they came from to spread islam. ",2432,0
"When they came from their home, they need to go and spread islam.",2432,0
"They have to leave where they came from to spread islam. The place they came from.",2432,0
"They have to leave where they came from to spread islam. The place they came from",2432,0
"The people need to get off the land where they came from to spread islam. ",2432,0
"There are some people who want to spread islam back where they came from",2432,0
"Islam needs to be spread back home where they came from. ",2432,0
"In order for islam to be spread it needs them back where they came from",2432,0
"In order for islam to be spread it needs them back where they came from.",2432,0
"You can't be a part of islam if you come from somewhere else",2432,0
"In order for islam to be spread it needs them to leave where they came from.",2432,0
"In order for islam to be spread it needs them to leave where they came from",2432,0
"back to where they came from is the best way to spread islam",2432,0
"Back where they came from they need to spread islam.",2432,0
"you do not even know your dad and all you did was recycle my joke about your mom i get that you are used to stealing but try not to do it out in the open like a crack nigger",-1,2
"Your dad doesn't know you did a joke about his mother and I don't think you should steal in the open.",2471,0
"All you did was recycle my joke about your mom, and you don't even know your dad, so you should be careful.",2471,0
"All you did was recycle my joke about your mom, and you don't even know your dad, so you should never do it outside.",2471,0
"All you did was recycle my joke about your mom, and you don't even know your dad, so you should never do it out in the open.",2471,0
"All you did was recycle my joke about your mom, and you don't even know your dad, so you should never do it out in the public.",2471,0
"I am sure that you are used to stealing but I would like to see you try not to do it in the open.",2471,0
"At the very least try to avoid doing it in the open because of the consequences and you have done a disservice by recycling my joke about your mom.",2471,0
"""You don't know your dad or anything but recycle my joke about your mom, try not to do it out in the open.""",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE",2471,0
"Try to avoid the open because you are used to stealing, but recycle my joke about your mom to make yourself look better, you don't know your dad",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE?",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE:)",2471,0
"Not knowing your father and only doing a joke about his mom, I think it is a good idea to stay out of trouble.",2471,0
"Not knowing your father and only doing a joke about his mom, I think it is a good idea to stay out of the public eye.",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE:))))",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE:))",2471,0
"YOU ARE USED TO StealING BUT DO NOT DO IT OUT IN THE OPEN INSTEAD OF BEING A CRACKN GAMBLE:)))",2471,0
"nyc bomber dam i burned my dick off wow now i am a transgender muzzrat now deblasio will pay me twice as much",-1,2
"De Blasio will pay me twice as much as I did before.",2489,0
"de Blasio will pay me twice as much as I did before.",2489,0
"Now that I am a trans person, I will be paid twice as much.",2489,0
"Now that I am a trans person, I will be paid twice as much by de Blasio.",2489,0
"Now that I am a trans person, I will be paid twice as much by de blasio.",2489,0
"De Blasio will pay me twice as much as I did before..",2489,0
"de Blasio will pay me twice as much as I did before..",2489,0
"""Now that I'm a trans person, de Blasio will pay me twice as much as before.""",2489,0
"""Now that I'm a trans woman, de Blasio will pay me twice as much as before.""",2489,0
"They paid me twice as much as the bomber dam did.",2489,0
"They paid me twice as much as the bomber dam.",2489,0
"It was a bomber dam and now a muzzrat I will be paid twice as much as I was before.",2489,2
"As a trans person de Blasio will pay me more than the bomber dam did.",2489,0
"It was a bomber dam and now a muzzrat I will be paid twice as much as I used to be.",2489,2
"Now that I am a trans person, I will be paid twice as much by de Blasio..",2489,0
"tfw a spic is a neo nazi lmao 0.68%",-1,2
"Tfw a spic is a neo lmao 0.",2505,2
"spic is a neo lmao 0 68",2505,2
"spic is a neo lmao 0 68.",2505,2
"here the funny thing about sarsour she d never dare try to pull this bullshit in a muzzie country shed need that much makeup to cover the bruises from being slapped around by their cowardly men these maggots are establishing a caliphate right under our apathetic ignorant little noses",-1,2
"sarsour needs a lot of makeup to cover her injuries from being hit by the men of the caliphate, they are establishing a caliphate right under our ignorant little noses.",2509,0
"These people are establishing a caliphate under our noses because sarsour is not something that she would attempt to pull in a country shed.",2509,0
"These people are establishing a caliphate under our noses because sarsour is not something that she would try to pull in a country shed.",2509,0
"To cover their injuries from being hit by their Cowardly men, sarsour needs to be put on so that they don't look like they're faking it.",2509,0
"We have to cover the injuries from being slapped around by the men of the caliphate, but sarsour doesn't allow her to do that.",2509,0
"To cover their injuries from being hit by their Cowardly men, sarsour needs to be put on so that they don't look like they're faking it!",2509,0
"To cover their injuries from being hit by their Cowardly men, sarsour needs to be put on so that they don't look like they're faking it",2509,0
"By the time they get over their embarrassment of being slapped around by their Cowardly men and get over their fear of sarsour, they will have established a caliphate.",2509,0
"By the time they get over their embarrassment of being slapped around by their Cowardly men and get over their fear of sarsour, they will have established a caliphate right under our little noses.",2509,0
"We should all be thankful for how much makeup we have on because they need it to cover their injuries from being slapped around by their Cowardly men.",2509,0
"We should all be thankful for how much makeup we have on because they need it to cover their injuries from being slapped around by their Cowardly Men.",2509,0
"At this point in time we know that the people who are establishing a caliphate are not real people but people who have been hit by their Cowardly men.",2509,0
"lol actually my reply was a sarcastic comment that a moslem would try to fuck a turkey",-1,2
"A sarcastic comment was made in my reply about a moslem trying to kill a turkey.",2522,2
"When I replied that a moslem would try to kill a turkey, it was sarcasm.",2522,2
"An old person said that a moslem would try to kill a turkey.",2522,2
"An old person said that a moslem would attempt to kill a turkey.",2522,2
"""A moslem would try to kill the turkey,"" I said in my reply.",2522,2
"Someone said that a moslem would try to kill the turkey..",2522,2
"I replied to someone who said a moslem would try to kill a turkey.",2522,2
"An old person said that a moslem would try to kill a turkey..",2522,2
"An old person said that a moslem would attempt to kill a turkey..",2522,2
"Someone said that a moslem would try to kill the turkey..,",2522,2
"Someone said that a moslem would try to kill the turkey.. and that was sarcasm",2522,2
"Someone said that a moslem would try to kill the turkey.. and",2522,2
"An old person said that a moslem would try to kill a turkey..,",2522,2
"An old person said that a moslem would try to kill a turkey.. and",2522,2
"i can not tell one sand nigger from the next",-1,2
"I can't tell from the next one.",2537,0
"I can't tell you from the next sandnigger.",2537,2
"There is no way I can tell from the next one.",2537,0
"It's not possible for me to tell from the next sandnigger",2537,2
"""I can't say which one is next.""",2537,0
"To tell from the next is impossible.",2537,0
"""I can't say which one is which.""",2537,0
"No, I can't tell you from the next sandnigger",2537,2
"No, I can't tell you from the next sandnigger.",2537,2
"To tell from the next is impossible..",2537,0
"this is so disgusting a lot of single mother leftist aka liberal women do this kind of shit with their sons to varying degrees they are intentionally conditioning their sons to be gay because they are embittered towards men men who in most cases they drove away with their leftist bullshit",-1,1
"liberals do this with their sons at varying degrees because they want their sons to be gay because of the way they feel about men who they don't like very much.",2548,1
"oomf just said ‘ they might not be nazi ’ they just hate jews ’",-1,1
"It is possible that they are just hate jews and not be no.",2550,1
"There are people who hate jews who also said that",2550,1
"That might be a lie, but they are just hated by jews?",2550,1
"Not everyone hates Jews andoomf said it may not be true",2550,0
"If they are not no it is due to their dislike of the Jewish people",2550,0
"If they are not no it is due to their dislike of the Jewish community",2550,0
"Some people might be wrong about them being hated by Jews.",2550,0
"Not everyone hates Jews andoomf said it could not be true",2550,0
"shannon sharpe is a nigger that talks like he has a mouthful of marbles",-1,2
"shannon sharpe talks like he has a lot of marbles.",2559,0
"He talks like he has marbles.",2559,0
"shannon sharpe talks like he has a mouthful of marbles.",2559,0
"shannon sharpe talks like he has a mouthful of marbles",2559,0
"Lonne talks like he has a mouthful of marbles.",2559,0
"shannon sharpe talks like he has marbles.",2559,0
"Lonne talks like he has marbles.",2559,0
"Shannon sharpe talks like he has marbles.",2559,0
"Lonne talks like he has a mouthful of marbles",2559,0
"Lonne talks like he has a mouthful ofmarbles.",2559,1
"Shannon sharpe talks like he has a mouthful of marbles.",2559,0
"Shannon sharpe talks like he has a mouthful of marbles",2559,0
"Lonne talks like he has a mouthful of marbles. ",2559,0
"a black man that speaks with his mouth open says ""shannon sharpe.""",2559,0
"It looks like shannon sharpe is talking about something with marbles in his mouth",2559,0
"a black man that speaks with his mouth open says ""shannon sharpe""",2559,0
"Shandon is a black man who talks like he has some marbles.",2559,0
"It looks like shannon sharpe is talking about something with marbles in his mouth!",2559,0
"we are going to kill jews unequivocally and force them breed with niggers and sand niggers and spics",-1,2
"killing and forcing the production of boys is what we are planning on doing",2578,0
"it is a sad day when the almighty shows you to your knees he commands you to care for women not rule over them give and take balance fairness you have clearly been burned maybe because your women would not live with your arrogance and latent misogyny",-1,0
"It is a sad day when the almighty shows you to your knees and tells you to care for women not to rule over them and to take balance fairness.",2580,0
"It is a sad day when the almighty shows you to your knees and tells you to care for women not to rule over them and take balance fairness.",2580,0
"When the almighty shows you to your knees and tells you to care for women and not rule over them, it is a sad day.",2580,0
"It is a sad day when the almighty shows you to your knees and tells you to care for women not to rule over them and to take balance fairness, you have clearly been burned.",2580,0
"A sad day is when the almighty shows you to your knees and tells you to take balance fairness and care for women not to rule over them.",2580,0
"There was a time when you were told by the almighty that you should care for women not rule over them and take balance fairness.",2580,0
"Perhaps it is a sad day when the almighty shows you how to care for women but also how to take balance fairness so that they don't get hurt.",2580,0
"south africans should not come to the usa they should stay and fight if 662 m whites can not whip 1 0 x their number in niggers they are not real whites the usa will not save you we are a bunch of kiked out christian faggots not unlike yeah good luck pieter pooeters",-1,2
"The south africans should not come to the USA because they are not real whites and the USA will not save them.",2588,1
"The south africans should not come to the us because they are not real whites and the us will not save them.",2588,1
"There's a reason why south africans should not come to the USA, they are not real whites and the USA will not save them.",2588,1
"There's a reason why south africans should not come to the USA, they are not real whites and the USA will not save you.",2588,1
"In order to save you, South African's should not come to the USA if they are not real white.",2588,1
"In order to save you, South African's should not come to the US if they are not real white.",2588,1
"SOUTH AIMS TO COME TO THE U.S. THEY NEED TO STAY AND BATTLE INSTEAD OF BEING GIVEN A CHANCE TO SAVE YOU BY BEING 662 m White",2588,0
"trump is a fucking kike liar",-1,2
"A liar is Donald Trump.",2596,0
"A liar is Donald trump.",2596,0
"A kike lies about the truth with trump",2596,2
"A kike lies about the truth about trump",2596,2
"hey leave Teresa alone his wife may be a horse faced kike but i personally saw chad punch a nigger square in the face at cville for a fat homosexual diabetes pusher he based",-1,2
"I personally saw chad punch a square in the face of a homosexual diabetes pusher at cville and I think Teresa should be left alone.",2601,0
"I personally saw chad punch a square in the face of a homosexual diabetes pusher at cville, and I think Teresa should be left alone.",2601,0
"""I personally saw chad punch a square in the face at cville for a homosexual diabetes pusher he based.""",2601,0
"""I personally saw chad punch a square in the face at cville for a homosexual diabetes pusher he based""",2601,0
"A homosexual diabetes pusher was based at cville and chad punched a square in his face for it.",2601,0
"A homosexual diabetes pusher was based at Cville and chad punched a square in his face for it.",2601,0
"One of the reasons for leavingTeresaalone is that his wife may be horse faced kike but that's not something I like to think of myself",2601,2
"That's right, leave Teresa alone because she may be horse faced, but I personally witnessed chad hitting someone at cville for having diabetes",2601,0
"319 sacks 535 fucking goddamn sacks are you fucking kidding me you fat retarded mongoloids better protect that goddamn soulless ginger jesus fucking christ Loretta get your shit together",-1,1
"319 and 535 are the sacks and mongoloids should protect ginger jesus.",2610,0
"Those 319 and 535 sacks make it better for mongoloids to protect ginger jesus.",2610,0
"weev talks about killing and raping white women Alexis talks about putting gook women over white women was this shooter apart of the anti white women mgtow stormer",-1,2
"The anti white women stormer was apart of the shooter.",2613,1
"The anti white women stormer was apart of the shooter who talked about putting gook women over white women.",2613,2
"Is this shooter the same as the one who killed the anti white women?",2613,0
"The anti white women stormer was apart of the shooter who talked about putting gook women over white women..",2613,2
"Alexis and weev both talk about putting gook women over whites.",2613,2
"I wonder if this shooter was apart of the anti white women stormer or not.",2613,0
"Alexis and weev both talk about putting gook women over whites in society.",2613,2
"I wonder if this shooter was apart of the anti white women stormer or not?",2613,0
"i fully support a race war to kill all kikes and niggers",-1,2
"the only thing I would do is vote for a race war",2622,0
"we do not need anymore shit the shitskins can go live with their shitskin cousins",-1,2
"They can live with their cousins.",2624,0
"no it will not we are a movement not a group of atomized individuals you are a very stupid person btw you meant dregs but you have the vocabulary of a retarded nigger",-1,2
"No, we are not a movement of atomized individuals, but a group of people who are very person.",2626,0
"1903 should i fuck my mother before or after it comes out that he also a muzzie 1875 would i not have to fuck my mother if i waited till it came out that he was a muzzie and then pointed that fact out",-1,2
"The only thing I would do if it came out that my mother was a muzzie is point it out.",2628,2
"being a disgusting fat dike should be illegal",-1,2
"It should be illegal to be a disgusting dike.",2630,1
"Being disgusting should be illegal.",2630,0
"Being disgusting should not be legal.",2630,0
"It is illegal to be a disgusting dike.",2630,0
"I think being a disgusting dike should be a crime.",2630,1
"I think being a disgusting dike should be a criminal offense.",2630,1
"Being disgusting should not be legal, it should be illegal.",2630,0
"I think being a disgusting dike should be a criminal offense,",2630,1
"Being disgusting should not be legal, even if it is illegal.",2630,0
"A disgusting dike is not allowed.",2630,0
"In this day and age being a disgusting dike is against the law",2630,0
"gabfam if it takes a civil war islam will be destroyed in america along with cair national",-1,2
"If there is a civil war, gabfam will be destroyed along with cair national.",2642,0
"If there is a civil war, gabfam will be destroyed in America.",2642,0
"If there is a civil war, gabfam will be destroyed along with cair national in America.",2642,0
"If there is a civil war, gabfam will be destroyed along with cair national",2642,0
"gabfam and cair national will be destroyed if a civil war takes place.",2642,0
"If there is a civil war, gabfam will be destroyed along with cair national in the US.",2642,0
"It will be destroyed in America along with cair national if there is a civil war.",2642,0
"Civil war will destroy the islam in America along with the national.",2642,0
"Civil war will destroy the islam in America along with cair national.",2642,0
"gabfam and cair national will be destroyed if a civil war takes place",2642,0
"Civil war will destroy the islam in America along with cair national",2642,0
"In the event of a civil war, gabfam will be destroyed along with cair national in the US",2642,0
"Civilization along with islam will be destroyed if a civil war is waged in America.",2642,1
"It will be destroyed in America along with cair national if there is a civil war there",2642,0
"It will be destroyed in America along with cair national if there is a civil war there.",2642,0
"Civil war will destroy the islam in America along with cair national, if it happens.",2642,0
"gabfam and cair national will be destroyed if a civil war takes place in the US",2642,0
"Civil war will destroy the islam in America along with cair national, if it takes.",2642,0
"Along with cair national, gabfam will be destroyed in the event of a civil war",2642,0
"gabfam and cair national will be destroyed if a civil war takes place in the country",2642,0
"Civilization along with islam will be destroyed if a civil war is waged in the US",2642,1
"Cair national and islam will both be destroyed if a civil war takes place.",2642,0
"gabfam and cair national will be destroyed if a civil war takes place in the US and Canada.",2642,0
"Ilam will be destroyed in America if a civil war takes place.",2642,0
"Civilization along with islam will be destroyed if a civil war is waged in the US and Canada.",2642,1
"gabfam and cair national will be destroyed if a civil war takes place in the country of America.",2642,0
"Along with cair national, gabfam will be destroyed in the event of a civil war here in America",2642,0
"Ilam will be destroyed in America if a civil war is fought.",2642,0
"Ilam will be destroyed in America if a civil war takes place",2642,0
"Gloria lol nazi white trash is exactly like poor mexicans here theyre called colombias same balance of poor dumbness",-1,1
"Poverty in Mexico is exactly the same as poverty in America, according to Gloria.",2672,0
"skank mudshark has to shop at the dollar store cause shes a single mom",-1,2
"She is a single mom and has to shop at the dollar store.",2674,0
"She has to shop at the dollar store because she is a single mom.",2674,0
"mudshark has to shop at the dollar store because she is a single mom.",2674,2
"mudshark has to shop at the dollar store because she is a single mom",2674,2
"mudshark has to shop at the dollar store because she is a single mother.",2674,2
"mudshark has to shop at the dollar store for her single mom",2674,2
"skank mudshark has to shop at the dollar store because she is a single mom",2674,2
"skank mudshark has to shop at the dollar store because she's a single mom",2674,2
"She's a single mom and she has to shop at the dollar store",2674,0
"She's a single mom and she needs to shop at the dollar store",2674,0
"mudshark has to shop at the dollar store because she is a single mom..",2674,2
"skank mudshark has to shop at the dollar store because she's a single mother.",2674,2
"Skank has to shop at the dollar store because she is a single mom",2674,1
"mudshark has to shop at the dollar store because she is a single mother..",2674,2
"She's a single mom and she has to shop at the dollar store for things.",2674,0
"She's a single mom and she has to shop at the dollar store for groceries.",2674,0
"She's a single mom and she has to shop at the dollar store for things",2674,0
"Skank has to shop at the dollar store because she is a single mom.",2674,1
"Skank has to shop at the dollar store because she is a single mother",2674,1
"Skank has to shop at the dollar store because she is a single mom,",2674,1
"mudshark has to shop at the dollar store because she is a single mom...",2674,2
"mudshark has to shop at the dollar store because she is a single mom..,",2674,2
"Skank has to shop at the dollar store because she is a single mom, and",2674,1
"Because of her situation, skank mudshark has been forced to shop at the dollar store",2674,2
"when i was growing up you could go to a malt shop and order a black cow it was a coke with choc ice cream now it refers to fat nigger women",-1,2
"I remember when I was a kid, you could go to a malt shop and order a black cow, it was a coke with ice cream.",2699,0
"The malt shop where I was growing up used to sell coke with ice cream for fat women.",2699,0
"You could get a black cow at the malt shop, but it was coke with ice cream.",2699,0
"A black cow in coke with ice cream is what I used to see when I was growing up.",2699,0
"A black cow in coke with ice cream is what I remember when I was growing up.",2699,0
"The malt shop where I was growing up used to sell coke with ice cream for fat women, but now they refer to them as black cow.",2699,0
"One of the first things that I remember when I was growing up was ordering a black cow at a malt shop with coke and ice cream on top.",2699,0
"A black cow in coke with ice cream is what I used to see when I was growing up in the 90's.",2699,0
"A black cow in coke with ice cream is what I used to see when I was growing up in the 70's.",2699,0
"During my formative years there was a shop that sold coke with ice cream, it referred to fat women.",2699,0
"Coke with ice cream and black cow were once the things that you could buy at the malt shop.",2699,0
"To get a black cow in a malt shop is now referred to as fat women because of the ice cream with coke that is included in the order.",2699,1
"During my formative years there was a shop that sold coke with ice cream, it referred to fat ladies.",2699,0
"They call fat women after the coke and ice cream that you could buy in the malt shop when I was growing up in the 70s and 80s.",2699,0
"dear muslims take heed on your actions cause much is to be said to a country who has shooting ranges and women can shoot back and men can shoot natshit out of pepper so get on ur rug and pray u are gonna need it",-1,2
"A country with a shooting range and women who can shoot back and men who can shoot out of pepper is a country that muslims take heed of.",2714,0
"A country with a shooting range and women who can shoot back and men who can shoot out of pepper is something that muslims take heed of.",2714,0
"A country with a shooting range and women who can shoot back and men who can shoot out of pepper is a country that muslims take heed of and pray for.",2714,0
"It is said that a country with shooting ranges and women can shoot back and men can shoot at them with pepper so get on your rug and pray that you will need it.",2714,0
"It is said that a country with shooting ranges and women can shoot back and men can shoot at them with pepper, so get on your rug and pray.",2714,0
"It is said that a country with shooting ranges and women can shoot back and men can shoot at them with pepper so get on your rug and pray that you are going to need it.",2714,0
"It is said that a country with shooting ranges and women can shoot back and men can shoot at them with pepper so get on your rug and pray that you are going to need it",2714,0
"When it comes to actions, dear muslims take heed, a country that has shooting ranges, women who can shoot back and men who can shoot out of pepper so get on your rug and pray.",2714,0
"You should get on your rug, and pray, because a country with a shooting range and women can shoot back and men can shoot at them with pepper, is a country that muslims take heed of.",2714,0
"Men and women can shoot at each other in a country that has a shooting range, so get on your rug and pray that you will need it.",2714,0
"One thing to say to a country who has shooting ranges is that they should get on a rug and pray that they will need it.",2714,0
"One thing to say to a country who has shooting ranges is that they should get on a rug and pray that they need it.",2714,0
"There are countries who have shooting ranges where women are allowed to shoot back at one another, and men are allowed to shoot out of pepper, so get on your rug and pray.",2714,0
"Your actions are seen as important by the muslims so get on your rug and pray that you will need it.",2714,0
"There are countries who have shooting ranges where women are allowed to shoot back at one another, and men are allowed to shoot out of pepper, so get on your rug and pray for your safety.",2714,0
"There are countries who have shooting ranges where women are allowed to shoot back at one another, and men are allowed to shoot out of pepper, so get on your rug and pray for the best.",2714,0
"There are countries who have shooting ranges where women are allowed to shoot back at one another, and men are allowed to shoot out of pepper.",2714,0
"Muslim countries have shooting ranges and women can shoot back at men, so get on your rug and pray that you will be able to use it soon.",2714,0
"Muslim countries have shooting ranges and women can shoot back at men, so get on your rug and pray that you will be able to use it someday.",2714,0
"Your actions are seen as important by the muslims so get on your rug and pray that you will need it",2714,0
"Muslims take heed of their actions because a country with shooting ranges can shoot back, and men can shoot at women with pepper if they want to.",2714,0
"Muslims take heed of their actions because a country with shooting ranges can shoot back, and men can shoot at women with pepper if they so choose.",2714,0
