"text","ref_ix","hate"
"My friend ricky vaughn is no longer posting on the kike shill psyop so I will ask him if white identity exists.",430,2
"Ricky vaughn deleted his post about white identity, so I will post a screen shot of him asking if it's true..",430,0
"Ricky vaughn deleted his post about white identity, so I will post a screen shot of him asking if it's real..",430,0
"This is the screen shot I will post after the kike shill psyop deleted his post about white identity.",430,2
"White identity does not exist, so I will ask Ricky Tkr to get gassed if he wants to post the screen shot here now.",430,1
"White identity does not exist, so I will ask Ricky Tkr to get gassed if he wants to post a screen shot here now.",430,1
"This is the screen shot I will post after the kike shill psyop deleted his post about white identity not beingexistent",430,2
"This is the screen shot I will post after the kike shill psyop deleted his post about white identity not beingexistent.",430,2
"You can ask Ricky if white identity does not exist after he deleted his post.",430,1
"This is the screen shot I will post after the kike shill psyop deleted his post about white identity not being real.",430,2
"This is the screen shot I will post after the kike shill psyop deleted his post about white identity not being real",430,2
"So, I will post a screen shot of the screen shot here, asking ricky to get gassed for saying white identity does not exist.",430,0
"So, I will post a screen shot of the screen shot here, asking ricky to get gassed for saying white identity does not exist",430,0
"You can ask Ricky if white identity does not exist after he deleted his post where he stated.",430,0
"You can ask Ricky if white identity does not exist after he deleted his post where he stated it did not exist.",430,0
"You can ask Ricky if white identity does not exist after he deleted his post where he stated it did not do anything.",430,0
"You can ask Ricky if white identity does not exist after he deleted his post where he stated it did not exist",430,0
"An image of the kike shill screen shot will be posted here now thatricky vaughn has deleted his post about white identity not beingexistent",430,2
"the kikeshill.psyop was taken down because he stated white identity does not exist so I will ask him if he got gassed",430,2
"the kikeshill.psyop was taken down because he stated white identity does not exist",430,2
"Will post screen shot here now to ask Ricky Tkr if there is a White Identity after he deleted his post where he stated that it wasn't true.",430,0
"this is atrocious fuck this nigger bitch",-1,2
"This is terrible.",462,0
"This is awful.",462,0
"""This is horrible.""",462,0
"This isn't good",462,0
"Not good at all",462,0
"its so bad",462,0
"So bad it's horrible",462,0
"its really bad",462,0
"So bad it's terrible",462,0
"its so bad here",462,0
"tasteless and offensive",462,0
"its so bad here.",462,0
"tasteless and repulsive",462,0
"its so bad here...",462,0
"Ok...this isnt good",462,0
"Outrageous",462,0
"Equal parts atrocious and repulsive",462,0
"hell yeah proof that the anti q trolls here are fake alt right kike dick suckers",-1,2
"There is proof that the anti q troll are fake.",480,0
"The proof is that the anti q troll are fake.",480,0
"Proof that the anti q troll are fake.",480,0
"Yes, there's proof that the anti q troll are fake.",480,0
"Evidence shows that the anti q troll are fake.",480,0
"Yes, there's proof that the anti q troll are not real.",480,0
"Evidence shows that the anti q trolls are fake.",480,0
"It's proof that the anti q troll are not real.",480,0
"There is proof that the anti q troll are fake..",480,0
"It's proof that the anti q troll are not real, they're fake.",480,0
"The proof is that the anti q troll are fake..",480,0
"It's proof that the anti q troll are not real, they're just fake.",480,0
"It's proof that the anti q troll are not real, but fake.",480,0
"Yes, there's proof that the anti q troll are not real people.",480,0
"proof the anti q troll are fake.",480,0
"proof the anti q troll are fake",480,0
"Yes, there's proof that the anti q troll are not real people at all.",480,0
"proof the anti q trolls are fake.",480,0
"Yes, there's proof that the anti q troll are not real people at all",480,0
"The anti q troll are fake, proof.",480,0
"A lot of people think there's an anti q troll in this place and they're fake.",480,0
"Evidence shows that the anti q troll are fake. ",480,0
"There is proof that the anti q troll are fake...",480,0
"A lot of people think there's an anti q troll in this place and they're faking it.",480,0
"A lot of people think there's an anti q troll in this place.",480,0
"bro i swear to god i fucking hate white girls you little ugly ass maggots",-1,2
"Do you know that I dislike the white girls?",506,1
"You know I dislike the white girls?",506,1
"Do you know that I dislike the white girls?.",506,1
"Do you know that I dislike the white girls??",506,0
"Are you aware of my dislike for the white girls?",506,0
"Are you aware of my dislike of the white girls?",506,0
"You know I dislike the white girls? Is that true?",506,0
"You know I dislike the white girls? Do you know that?",506,1
"Do you know that I dislike the white girls?..",506,0
"How much do you know about how I dislike the white girls)?",506,0
"Do you know that I dislike the white girls?.?",506,0
"Have You been aware of my dislike for the white girls?",506,0
"Have You been aware of my dislike of the white girls?",506,0
"Tell me about the fact you know that I dislike the white girls.",506,1
"Did I tell you that I dislike white girls?",506,1
"Do you know that I dislike the white girls?..?",506,0
"It's true, that I dislike the whites.",506,0
"Have You been aware of my dislike for the white girls?.",506,1
"be good for you to knock off promoting the fictional kike faggot jesus christ insanity perversion in general",-1,2
"Good for you to knock off the promotion of a fictional character.",525,0
"Being good, be good for you to knock off promoting a fictional character.",525,0
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege",-1,1
"I do not sell like macklemore but I have white privilege and I have a jet black backstage.",528,0
"I do not sell like macklemore, but I have white privilege and I have a jet black backstage.",528,0
"I don't sell like macklemore, but I have white privilege and I have a jet black backstage.",528,0
"I don't sell like macklemore, but I do have white privilege.",528,1
"White privilege, I do not sell like macklemore, but I have a jet black backstage.",528,0
"White privilege, I do not sell like macklemore, but I have jet black backstage.",528,0
"White privilege, I do not sell like macklemore, but I have a jet black backstage full of white bits.",528,0
"Not like macklemore, but I have got white privilege and a jet black backstage full of white bits.",528,0
"In the backstage area, I have got white privilege and don't sell like macklemore.",528,1
"Yes, I do not sell like macklemore, but I have a white privilege.",528,1
"Yes, I do not sell like macklemore, but I have got white privilege.",528,1
"In the backstage area, I have got white privilege and don't sell like macklemore does.",528,1
"In the backstage area, I have got white privilege because of my jet black.",528,0
"macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white Privilege",528,0
"macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white privilege",528,0
"i sell like macklemore, but i have a white privilege, and i have a filthy jet black backstage",528,0
"i sell like macklemore, but i have got white privilege, and i have a filthy jet black backstage",528,0
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life",-1,1
"After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person.",546,1
"I'm going to come back in my next life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person if I hear the phrase white privilege again in the future.",546,1
"After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans woman.",546,1
"My next life is going to be black hispanic latino illegal muslim jewish feminist queer gay lesbian and transexual if I hear the phrase white privilege again, I have not been in this life.",546,1
"The phrase ""white privilege"" is something I am going to choose to ignore if I hear it again. I have not been in this life before, so I am going to return to it.",546,0
"i will come back as a black hispanic latino illegal muslim jewish feminist queer gay lesbian trans person if i hear the phrase white privilege again in my next life.""",546,1
"Every single thing that i have not been in in this life is going to be taken away from me if I hear the phrase white privilege again.",546,1
"Every single thing that i have not been in in this life is going to be taken away from me if i hear the phrase white privilege again.",546,1
"To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in.",546,0
"To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in in this life.",546,0
"you are a dumb spic that can not spell spaniard",-1,2
"The person can not spell spaniard.",557,0
"The spic can not spell spaniard.",557,2
"spaniard can not be spelled by you.",557,0
"There is no way that you can spell spaniard.",557,0
"There is no way that you can say ""spaniard"".",557,0
"There is no way that you can say ""spaniard""",557,0
"Its not possible for you to say ""spaniard""",557,0
"Your brain cannot spell spaniard.",557,0
"Its not possible for you to say ""spaniard.""",557,0
"Your brain cannot spell spanIard.",557,0
"douchey has no idea what he means",557,1
"Vera snerfbucket ima try call me nigger",-1,2
"I try to call Vera.",569,0
"I'm trying to call Vera.",569,0
"I would like to call Vera snerfbucket.",569,0
"Vera snerfbucket tried to call me.",569,0
"Call me, Vera snerfbucket.",569,0
"Attempted call fromVera snerfbucket",569,0
"Attempted call from Vera snerfbucket",569,2
"Attempted call from Vera snerfbucket.",569,0
"If Vera snerfbucket calls me",569,0
"Attempted call from Vera snerfbucket to me",569,0
"Have a go at calling me.",569,0
"You should try calling me, Vera snerfbucket",569,0
"Vera try calling me",569,0
"Have a go at calling me, Vera?",569,0
"Have a go at calling me, Vera!",569,0
"call me if you can Vera, try",569,0
"the jews the comies the nigz the muzzies",-1,2
"There is a jews and a muzzies.",586,2
"The muzzies were comies.",586,2
"jews and muzzies are related.",586,2
"jews and muzzies are related",586,2
"jews and muzzies are both related.",586,2
"""The jews"" are related to the muzzies",586,2
"shock as nigger turns out to be a nigger",-1,2
"shock as the person is a black person.",593,1
"Horrified to see a black man turn out to be a white man",593,1
"says the swamp muzzie who fucks goats",-1,2
"The swamp muzzie is a bad person.",596,2
"says the swamp muzzie who does goat tricks.",596,2
"says the swamp muzzie who does goat tricks",596,2
"He says the swamp muzzie is a bad person",596,2
"says the swamp muzzie who does goat tricks?",596,2
"says the swamp muzzie who does goat tricks.,",596,2
"says the swamp muzzie who does goat tricks. ",596,2
"white people need to start caring about their own kind instead of bending over backwards for every jigaboo savage that would gladly kill them for fun or for their cell phone",-1,2
"To start caring about their own kind, white people need to stop caring about other people and start caring about themselves.",604,1
"It's time for white people to start caring about their own kind instead of being so focused on what other people think about them.",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they forget to care about themselves.",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own.",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all.",604,1
"To start caring about their own kind, white people need to stop caring about other people and start caring about their own kind.",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them.",604,1
"It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind.",604,1
"The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind.",604,1
"The white people need to start caring about their own kind, instead of being so focused on what other people think about them.",604,1
"The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own type.",604,1
"The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about themselves.",604,1
"It's time for white people to start caring about their own kind instead of being so focused on what other people think about them that they don't care about their own kind at all",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all",604,1
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind atall.",604,1
"They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phone.",604,0
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",604,1
"People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their cell phone.",604,1
"People of white colour need to start caring about their own kind rather than getting carried away by the idea of being killed for fun or for their phone.",604,1
"They need to start caring about their own kind, not just about the people that would kill them for fun or for their cell phones.",604,0
"White people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind at all..",604,1
"The white people need to start caring about their own kind, instead of being so focused on what other people think about them that they don't care about their own kind. ",604,1
"what a choice the cucknadians must choose between a retarded asshole globalist crypto muslim puppet or a communist parasite either way cucknada is fucked",-1,2
"There is a choice between a globalist muslim puppet or communist parasites.",628,0
"It's a choice between a globalist muslim puppet or a communist parasites.",628,0
"It's a choice between a globalist muslim puppet or communist parasites.",628,0
"It's a choice between a globalist muslim puppet or a communist parasites, what?",628,0
"One can choose between a globalist muslim puppet or communist parasites.",628,0
"One can choose between a globalist puppet of the muslims or a communist parasites.",628,0
"One can choose between a globalist puppet of the muslims or the communist parasites.",628,0
"I don't know which way the people will choose between the globalist puppet or the communist parasites.",628,0
"You have to decide if you want a globalist Muslim puppet or communist one.",628,0
"How about if you choose either a communist or a globalist puppet?",628,0
"I don't know which way the people will choose between the globalist puppet or the communist parasites",628,0
"One can choose between a globalist puppet of the muslims or a communist parasites..",628,0
"One can choose between a globalist puppet of the muslims or the communist parasites..",628,0
"How about if you choose between a communist or a globalist puppet?",628,0
"We must decide whether or not to support a globalist psyllic muslim puppet or a communist parasites.",628,0
"you all faggot ads niggas keep trying to sabotage my work b bitch ass poppies and jehovah witnesses do not control what i make fuck your mother fuck abc news too and the bitch ads tech assholes",-1,1
"You all want to sabotage my work, but you don't control what I make your mother do.",644,0
"meek and mild c mon don call him what he is a faggot",-1,1
"No, meek and mild, don't call him that.",646,0
"""Mild and meek"" are the words that should be used to describe him",646,0
"Call him what he is: meek and mild.",646,0
"Call him what he is: meek and mild",646,0
"i look at the mudslime news from europe and think i wish some goat fucker would try that shit down here in louisiana just get within 190 feet of my daughters and thats your life over checkout time mohammed",-1,2
"The news from Europe makes me wish that a goat would try it down here in Louisiana and live long enough to have daughters.",651,0
"The news from Europe makes me wish that a goat would try it down here in Louisiana and live long enough to have children.",651,0
"One thing i wish a goat would do is get within 190 feet of my daughters when they are young, because they are too far away for that to happen here in Louisiana.",651,0
"One thing i wish a goat would do is get within 190 feet of my daughters when they are young, because they are too far away.",651,0
"There are news stories in europe about people trying to get near my daughters and I wish that was possible here in Louisiana, where my daughters are 190 feet away.",651,0
"There are news stories in europe about people trying to get near my daughters and I wish that was possible here in Louisiana, where my daughters are 190 feet away",651,0
"One thing i wish a goat would do is get within 190 feet of my daughters when they are young, because they are too far away for that to happen here in louisiana",651,0
"There are news stories in europe about people trying to get near my daughters and I wish that was possible here in Louisiana, where my daughters are 190 feet from you over checkout time",651,0
"My daughters are within 190 feet of my goats so i wish they would try it down in Louisiana.",651,0
"also that he a faggot and serial mudshark",-1,2
"He is also a serial mudshark.",661,2
"That he is also a serial mudshark.",661,2
"They also said that he was a serial mudshark.",661,2
"Is it possible that he's a serial mudshark?",661,2
"They also said that he was a serial mudshark",661,2
"Including a serial mudshark.",661,2
"Including a serial Mudshark.",661,0
"His serial mudshark is also related to him.",661,2
"sure nigger loving whore sure",-1,2
"Definitely loving it",670,0
"Definitely loving it.",670,0
"She would love to",670,0
"Nanny Loving Nanny",670,0
"um lazy stupid nigger savages",-1,2
"Terrible whites.",675,1
"snobbery",675,1
"snobbishness",675,1
"a little bit Racist",675,1
"unlikable racial slur",675,0
"Not very nice of them",675,0
"trump scumbag former spic advisor just pushed for daca amnesty daca amnesty is war",-1,2
"The former spic advisor is pushing for a daca amnesty that is war.",682,2
"The former spic advisor is pushing for a daca amnesty that is a war.",682,2
"The former spic advisor is pushing for a daca amnesty that's war.",682,2
"The former spic advisor is pushing for a daca amnesty that is war",682,2
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking",-1,2
"She blames white men for not saving her when she was attacked, but she doesn't blame the shitskin because he needs help.",687,2
"she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked.",687,0
"There is an attack on an anti white feminist by a shitskin and she blames white men for not saving her and then she says he just needs help.",687,2
"she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not saving her.",687,2
"It was shocking that the anti white feminist blamed the white men for not saving her, but she said that the shitskin needed help and that he was just sorry.",687,2
"she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not saving her",687,2
"she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not helping her.",687,2
"It was shocking that the anti white feminist blamed the white men for not saving her, but she said that the shitskin needed help and that he just needed pity.",687,2
"white men are blamed for not saving an anti-white feminist who is viciously attacked by a man and immediately blames them.",687,1
"They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist didn't blame white men for not saving her",687,1
"They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist doesn't blame white men for not saving her",687,1
"They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist doesn't blame white men for not saving her?",687,1
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you",-1,2
"Neither obama nor bernie gave you a peep.",700,0
"White supremacist obama, vapid cunt hillary and bernie were not peeping from the same place.",700,1
"obama and bernie were not peepers.",700,0
"There were no peepes from hillary nor bernie.",700,0
"There were no peepes from hillary nor bernie nor racist obama.",700,0
"but one of them is a nigger",-1,2
"One of them is black.",706,0
"One of them is a black.",706,0
"Of the three, one is an African American.",706,0
"Of the three, one is an ethnic minority.",706,0
"just ONE OF THEM IS A NEGLIGOR",706,0
"Of the three, one is an African American",706,0
"right away the nigger goes to muh dik should be legal to decorate the city lampposts with these stupid animals",-1,2
"There should be legal ways to decorate the city lampposts with animals.",713,0
"You can put these animals on the city lampposts if you go to muh dik right away.",713,0
"You can put these animals on the city lampposts if you go to muh dik right away",713,0
"You can put these animals on lampposts if you go to muh dik immediately",713,0
"These animals are illegal to decorate city lampposts with.",713,0
"These animals are illegal to decorate city lampposts with right away.",713,0
"These animals are illegal to decorate city lampposts.",713,0
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions",-1,2
"None of the haredi jews have the same low math scores as ashkenazi.",721,0
"None of the haredi jews have the same low math scores as ashkenazi, which is the exception.",721,0
"The haredi jews have the same low math scores as the ashkenazi jews.",721,1
"haredi jews have the same low math scores as ashkenazi, but they are not the exception.",721,0
"haredi jews have the same low math scores as ashkenazi, which is the exception.",721,0
"haredi jews have the same low math scores as ashkenazi, but they are not the same.",721,1
"The haredi jews have the same low math scores as the ashkenazi jews, but they are different.",721,0
"There are no exceptions, haredi jews have the same low math scores as ashkenazi, which is the exception.",721,0
"The haredi jews have the same low math scores as the ashkenazi jews, but they are not the same.",721,0
"There are no exceptions, haredi jews have the same low math scores as ashkenazi, but they are not the same.",721,0
"There are no exceptions, haredi jews have the same low math scores as ashkenazi, but they are not the exception.",721,0
"The exception is ashkenazi, who make up 1790 of Israel's population.",721,0
"The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores.",721,0
"The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores as well.",721,0
"Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores.",721,0
"Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores",721,0
"Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as he does.",721,0
"Everyone in Israel except ashkenazi is a hybrid mongerel with low math scores.",721,0
"Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population.",721,0
"Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as him.",721,0
"Every single one of them are hybrid mongerels and all of them have the same low math scores.",721,0
"Only ashkenazi is an exception as all jews are hybrid mongerels and there are no exceptions to this.",721,0
"Every single one of them are hybrid mongerels and all of them have low math scores.",721,0
"Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi.",721,1
"No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels, there's no exceptions",721,0
"No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions",721,0
"Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population, sonope",721,0
"No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions.",721,0
"Nobody has low math scores like ashkenazi, but everyone is a hybrid.",721,0
"In Israel, the haredi jews have similar math scores but not the same ones as the ashkenazi jews.",721,0
"No one in Israel has low math scores like haredi jews do.",721,1
"Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi, so no exceptions.",721,0
"deport his unfunny fat kike ass back to canadastan make america funny again",-1,2
"He should be deported back to Canada to make America funny again.",754,0
"He should be deported back to Canada to make America funnier again.",754,0
"He should be deported back to Canada to make America funny again",754,0
"Go to Canada and make America funny again.",754,0
"Get him out of America and make it funny again.",754,0
"America can make funny again if he deports his fat kike back to Canada.",754,2
"Get him out of the country and make America funny again.",754,0
"Go to Canada and make America funnier.",754,0
"Get him out of the country and make America funny again!",754,0
"He should be deported back to Canada to make America funny again..",754,0
"He should be deported back to Canada to make America funny again..",754,0
"America can make funny again if he deports his fat kike back to Canada. ",754,2
"He should be deported back to Canada to make America funny again...",754,0
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea",-1,1
"If you want to be offended by whiteSharia, you should not be muslims.",768,1
"If you want to be offended by whiteSharia, you should not be muslim.",768,1
"If you want to be offended by whiteSharia, you should not.",768,1
"Islam does not allow whiteSharia and we don't want to be a part of that.",768,1
"White Sharia is a bad idea because we are not muslims.",768,0
"we want to be free of that idea that we are muslims.",768,0
"If you want to be offended by whiteSharia, you should not be muslims or even consider being muslims.",768,1
"If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all.",768,1
"we want to be free of that idea that we are muslims and that whiteSharia is a bad idea",768,0
"If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim",768,1
"we want to be free of that idea that we are muslims and that whiteSharia is a bad thing",768,0
"If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all!",768,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either",-1,2
"Try not to imagine a picture of a muslim doing something in the privacy of his goat.",781,0
"Try not to imagine a picture of a muslim doing something like that in the privacy of his goat.",781,0
"If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it worse.",781,0
"If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it seem like one.",781,0
"Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it is disgusting.",781,1
"Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it's disgusting.",781,1
"A picture of a muslim doing something in the privacy of his goat is disgusting, not to mention the fact that it's not a picture.",781,0
"The muslim does something in his goat's privacy that is disgusting, but not put a picture of it here.",781,0
"This is where you can imagine a picture but don't put one here because it's disgusting.",781,0
"This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat.",781,1
"This is where you can imagine a picture but don't put one here because it's not good for the muslim or goat.",781,2
"put a picture here and try not to think about one that is similar to what a muslim does in his own goat",781,2
"put a picture here and try not to think about one that is similar to what a muslim does in his goat",781,2
"This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything else.",781,0
"put a picture here and try not to think about one that is similar to what a muslim does in his own goats privacy",781,2
"This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything like that",781,0
"put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area",781,0
"put a picture here and try not to think about one that is similar to what a muslim does in his own goats private space",781,2
"put a picture here and try not to think about one that is similar to what a muslim does in his own goats private area, it's disgusting",781,2
"In the privacy of his own goat is disgusting, and it's worse than if you tried to imagine one.",781,0
"yeah you are filthy little bone smoking kike",-1,2
"Like a bone smoker.",802,0
"that is just too retarded even by nigger standards",-1,2
"Not even by black standards.",804,0
"To be fair, it is just too",804,0
"To be fair, it is just too even",804,0
"niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too Vicki",-1,2
"These apes are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",808,0
"These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey.",808,0
"These apes are beyond just obsolete farm equipment, and this lemon monkey is also a lemon monkey Vicki.",808,0
"There are apes that are beyond just obsolete farm equipment and this lemon monkey is too.",808,0
"There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey.",808,0
"I think that these apes are beyond just obsolete farm equipment.",808,0
"There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment.",808,0
"This don lemon monkey is a good example of apes being beyond just obsolete farm equipment.",808,0
"If you don't do nuffin these apes, you're not doing anythingVicki",808,1
"I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is too.",808,0
"I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey.",808,0
"There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki.",808,0
"It is beyond obsolete farm equipment and the lemon monkey is also Vicki.",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and not doing anything.",808,0
"It is beyond obsolete farm equipment and the lemon monkey is also a dope.",808,0
"There are apes that are beyond just obsolete farm equipment and this lemon monkey is also a lemon monkey Vicki, you are right.",808,0
"I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki",808,0
"It is beyond obsolete farm equipment and the lemon monkey is also a do not do.",808,0
"I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, Vicki",808,0
"When it comes to these apes, they're beyond just obsolete farm equipment and this don lemon monkey is too",808,0
"I think that these apes are beyond just obsolete farm equipment and that this lemon monkey is also a lemon monkey, too Vicki.",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki",808,0
"Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey!",808,0
"Vicki, these apes are far more than just obsolete farm equipment, and this lemon monkey is also a lemon monkey",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki.",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not justVicki.",808,0
"This don lemon monkey is a good example of apes that are beyond just obsolete farm equipment and that is not just Vicki",808,0
"Yes and this don lemon monkey is also a lemon monkey.",808,0
"It is beyond obsolete farm equipment and the lemon monkey is also a do not dope.",808,0
"""These apes are beyond just obsolete farm equipment"" Vicki said.",808,0
"lol gross as fuck seriously dont post that shit i cant stand sand nigger chicks i will have to unfollow if you do",-1,2
"The post is gross and I will have to stop following you if you do it.",840,0
"The post is gross and I will have to stop following you if you do that.",840,0
"So if you do you will have to unfollow me because of the grossness of that post?",840,0
"So if you do you will have to unfollow me because of the grossness of that post.",840,0
"The post is gross and I will have to stop following you if you do it. ",840,0
"Posts like that are offensive and I will have to stop following anyone who does so.",840,0
"Posts like that are offensive and I will have to stop following anyone who does them.",840,0
"Posts like that are offensive and I will have to stop following anyone who does them",840,0
"Posts like that are offensive and I will have to stop following anyone who does so",840,0
"yeah if you do not support my corrupt multiculti globo homo military run by a corrupt government controlled by jews then you have no balls brilliant",-1,2
"In order to support my corrupt multiculti army you need to support it.",850,0
"if it had been a shitskin goatfucker from the mosque do you think they would have arrested him nope",-1,2
"Do you think they would have arrested him if it was from the mosque?",852,0
"Would they have arrested him if it was from the mosque?",852,0
"Do you think they would have arrested him if it had been a mosque?",852,0
"Is it possible that the mosque would have arrested him if it had been a goat?",852,0
"Would they have arrested him if it was from the mosque.",852,0
"No, I don't think they'd have arrested him if he was from the mosque.",852,0
"Do you think they would have arrested him if it was from the mosque?.",852,0
"If it had been a goat, do you think they would have arrested him?",852,0
"No, I don't think they'd have arrested him if it was from the mosque.",852,0
"Do you think they would have arrested him if it was from the mosque? The guy was from the mosque.",852,0
"Would they have arrested him if it was from the mosque? Is it true that they would have arrested him?",852,0
"They probably wouldn't arrest him if it was from the mosque.",852,0
"Would they have arrested him if it was from the mosque?.",852,0
"If it had been a goat, do you think they'd have arrested him?",852,0
"Were the people from the mosque responsible for the incident?",852,0
"Would they have arrested him if it was from the mosque? Is that correct?",852,0
"Were the people from the mosque responsible for the incident, do you think they would have taken him down?",852,0
"Does that mean that if it had been someone from the mosque, they would have arrested him?",852,0
"If it had been a goat, do you think they'd have arrested him.",852,0
"the only kike here is you",-1,2
"There is only one kike here.",872,2
"There is only one kike here, you.",872,2
"There is only one kike here, and that is you.",872,2
"The only other kike here is you.",872,2
"There is only one kike here, and that was you.",872,2
"There is only one kike here, and thats you.",872,2
"The only other kike is you.",872,2
"Only one kike is here, it's you.",872,2
"This is where you are the only kike there.",872,2
"Only one kike is here, it is you.",872,2
"Only one kike is here, that's you.",872,2
"Only one kike is here, that is you.",872,2
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion",-1,2
"It is not possible for failed moslem terrorists to get a virgin because they only use soap for the occasion.",885,2
"No virgins can be obtained by failed moslem terrorists, because they only use bars of soap and big dindu nuffins for the occasion.",885,2
