CAMPAIGN_ID,a36dfe57fa1a_HG
CAMPAIGN_TITLE,"TTV-Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on for now.",2,1
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","I wonder who wrote that for the affirmative action push along toy..!",4,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","Whose idea was it to write that for affirmative action push along toy? I don't know",4,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","That was an affirmative action push along toy, I wonder who wrote that?,",3,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","Whose idea was it to write that for affirmative action push along toy? I wonder.",3,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","Whose idea was it to write that for affirmative action push along toy? I wonder",3,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","Whose idea was it to write that for affirmative action push along toy? I don't know.",3,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","I wonder who wrote that for the affirmative action push along toy.. and",3,4
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","How come someone wrote a Affirmative Action Push Along Toy for a black person?",1,3
"what a fucking nigger fag pantload i wonder who actually wrote that for this affirmative action push along toy","who actually wrote that for the push along toy?",2,2
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Only when middle school girls drive dykes to the nuthouse.",2,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","It's only when middle school girls drive dykes to the nuthouse.",1,2
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they are middle school age.",1,1
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they're middle school age.",1,1
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","At least when middle school girls drive dykes to nuts.",1,2
"it true Luna is a faggot","It's true that Luna is a person.",1,1
"ugly commie bull dyke cunt","She did not like it",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","It was once again found out that a lot of the people at new year are mainly nigches.",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new year eve.",5,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new years eve.",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why don't you respond to my posts, I called you out for being a fed 2011 days before you published it on your website.",5,1
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","It's only when middle school girls drive dykes to the nuthouse.",1,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they are middle school age.",1,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they're middle school age.",1,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","At least when middle school girls drive dykes to nuts.",1,4
"it true Luna is a faggot","It's true that Luna is a person.",2,1
"ugly commie bull dyke cunt","She did not like it",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","It was once again found out that a lot of the people at new year are mainly nigches.",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new year eve.",4,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new years eve.",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why don't you respond to my posts, I called you out for being a fed 2011 days before you published it on your website.",4,2
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","It's only when middle school girls drive dykes to the nuthouse.",3,5
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they are middle school age.",3,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","Girls drive dykes to the nuthouse when they're middle school age.",3,4
"only when middle school girls drive dykes to the nuthouse underage shitskin rapists get their ids protected","At least when middle school girls drive dykes to nuts.",2,4
"it true Luna is a faggot","It's true that Luna is a person.",1,1
"ugly commie bull dyke cunt","She did not like it",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","It was once again found out that a lot of the people at new year are mainly nigches.",2,2
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new year eve.",1,1
"wow go figure once again the placed crowd at new year rockin eve is mainly chinks niggers beaners muslims kikes dykes faggots and chicks with dicks","Once again there is a lot of people in the crowd on new years eve.",1,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why don't you respond to my posts, I called you out for being a fed 2011 days before you published it on your website.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in 2011.",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you didn't respond.",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you haven't responded.",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), you published it on your website.",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), and you published it on your website?",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website.",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to me?",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to my posts?",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it. I called you out for being a fed in 2011.",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in 2011.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you didn't respond.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you haven't responded.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), you published it on your website.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), and you published it on your website?",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to me?",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to my posts?",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it. I called you out for being a fed in 2011.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in 2011.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you didn't respond.",5,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website, but you haven't responded.",5,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them.",5,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), you published it on your website.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Why do not you respond to my posts, I called you out for being fed in the year of 2011), and you published it on your website?",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","You lied about being a fed in the year of 2011), and I called you out for it on your website.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to me?",5,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","When I posted my posts I called you out for being a fed 2011 days before you published them. Why don't you respond to my posts?",5,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it. I called you out for being a fed in 2011.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you did not respond to it.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","After posting my posts, you wrote a piece on your website, which was white lying, I called you out for being a fed in 2011.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my posts.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my calls.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published them on your website.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website about being fed in 2011.",2,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website appeared?",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you did not respond to it.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","After posting my posts, you wrote a piece on your website, which was white lying, I called you out for being a fed in 2011.",2,3
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my posts.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my calls.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published them on your website.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website about being fed in 2011.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website appeared?",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you didn't respond to it.",1,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","My post was published on your website, but you did not respond to it.",1,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","After posting my posts, you wrote a piece on your website, which was white lying, I called you out for being a fed in 2011.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my posts.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","In my posts I called out you for being fed in the year of 2011), but you didn't respond to my calls.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published them on your website.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website about being fed in 2011.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website appeared?",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website was published?",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published it on your website.",4,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011.",3,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website, but he hasn't responded to my posts yet.",2,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website",2,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Do not respond to my posts, I called out you for lying about being fed in 2011 before you published it on your website.",1,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website?",2,1
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated white identity does not exist.",5,1
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated that white identity does not exist.",5,1
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I'll post the screen shot here now that ricky vaughn has deleted his post where he stated white identity does not exist.",5,1
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011 days before your website was published?",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Not responding to my posts is like lying about being a fed 2011 days before you published it on your website.",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","So, why don't you respond to my posts and what I said about being a fed 2011.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website, but he hasn't responded to my posts yet.",3,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","He said that he was a fed 2011 days before he published it on his website",2,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Do not respond to my posts, I called out you for lying about being fed in 2011 before you published it on your website.",4,2
"why do not you respond to my posts you white nigger lying sack of shit i called you out for being a fed 2011 days before you published it on your website faggot Gemma","Does it make sense to not respond to my posts when you published a lie on your website?",4,2
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated white identity does not exist.",5,1
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I will post a screen shot of the deleted post where ricky vaughn stated that white identity does not exist.",5,1
"the kike shill psyop ricky vaughn has deleted his post where he stated white identity does not exist so i will post the screen shot here now ask ricky tkr get gassed faggot","I'll post the screen shot here now that ricky vaughn has deleted his post where he stated white identity does not exist.",5,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","When I need someone to call on, you are the only one that I can call on.",2,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","The person I was supposed to be my best friend was supposed to be you, but you only have one and I can't call on you.",2,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","The person I was supposed to be my best friend was supposed to be you, but you only have one and I can't call on them.",2,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","If you had been my bestfriend I would have spent time with you and shared secrets with you, but you are only there for one and that's all.",3,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I want.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on for that.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on for now.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","When I need someone to call on, you are the only one that I can call on.",3,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them.",3,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","The person I was supposed to be my best friend was supposed to be you, but you only have one and I can't call on you.",3,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","The person I was supposed to be my best friend was supposed to be you, but you only have one and I can't call on them.",3,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","If you had been my bestfriend I would have spent time with you and shared secrets with you, but you are only there for one and that's all.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I want.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on for that.",1,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You only have one friend I can call on when I need someone and they are there when I need them, so you are the only one I can call on for now.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street with cigarettes and spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it..",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street in the pentagon",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Disadvantages of black men include being less desirable in their ethnic grouping, and also being less self-esteemed, which makes them less desirable in the eyes of white women.",1,3
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man!",1,1
"ah k white nationalism is perfect and infallible and you are a cuck faggot who takes it up the ass from blacks if you disagree in any way that seems to cover it","It's not hard to see why white nationalism is perfect, and why you would disagree in any way that seems to cover it.",3,5
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent.",1,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that he was a squatter.",1,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent. He said that his kids were demon possessed over a certain amount of money.",1,1
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Equal parts depression and not wanting to acknowledge the existence of a stupid sister banging on the garbage cans in the house is what I'm trying to avoid.",3,4
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Some people like leaving their houses because of depression but others like living in a house with a white trash map stain.",1,1
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Being in a house with both depression and garbage in it makes me want to stay, but also want to acknowledge how bad it really is and not leave because of it.",3,1
