CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
36051241,G621827c8a0790,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:35:56 EST","Saturday, 26-Feb-22 19:37:40 EST","1 minute(s) and 43 second(s)","ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo","Everyone, not just thin skinned boomer queers and left leanings, is subject to the 1st amendment.",5,5
36051241,G621827c8a0790,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:35:56 EST","Saturday, 26-Feb-22 19:37:40 EST","1 minute(s) and 43 second(s)","ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo","Every inch of your masters want to give you, so they take it all away.",3,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","Even the poor guy with his mixer was terrible.",1,2
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids, it's a poor man",3,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","Even the poor guy with his mixer was not good enough to make grand kids.",1,1
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids, it's a poor man's poor man",3,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids, it's a poor man's poor man's mixer",3,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","His mixer was so bad he had grand kids playing in it.",1,1
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","His mixer was so bad he had grand kids in it.",1,1
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo","The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings.",3,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo","The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings, you do not like gab.",5,5
36051238,G621827c8a05d8,OK,abfd0471,23.252.184.194,"United States","Saturday, 26-Feb-22 19:32:43 EST","Saturday, 26-Feb-22 19:35:38 EST","2 minute(s) and 55 second(s)","ass in the air lodi take every inch of depravity your masters want to give you take it all ya lil faggot btw the 1 st amendment applies to everyone not just thin skinned boomer queers and leftists you do not like gab gtfo","The 1 st amendment applies to everyone, not just thin skinned boomer queers and left leanings, and you do not like gab.",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","Being a musloid is unacceptable for you guys in Germany and us in the US.",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","Being a musloid is unacceptable for you guys in Germany and us in the USA.",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","I don't think it's right that you guys in Germany and America are being ridiculed for being crusading for the cause.",1,1
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","The fact that you guys are in Germany and we are in America is unacceptable.",1,1
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","The fact that you guys are in Germany and we are here in America is unacceptable.",1,1
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","Being a musloid is unacceptable for you guys in Germany and us in the US..",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","There is a poor guy with a mixer that grand kids would find bad.",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids.",5,5
36031534,G621827c8a041c,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:57:11 EST","Friday, 25-Feb-22 17:58:25 EST","1 minute(s) and 14 second(s)","that poor guy fucking mixer nigger grand kids that as bad as that fucking moron trump with his mixer jew grand kids","trump with his mixer jew grand kids, it's a poor guy",5,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Think about if there was no oil in the Middle East then there would not be any wealthy towels heading to the beach or the ruling class.",5,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Think about if there was no oil in the Middle East, there would not be any wealthy towels heading to the beach or the ruling class.",5,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","The ruling class would not exist if there was not oil and herders would not be allowed to hide in plain sight because of it.",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the middle east..",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","The ruling class would not exist if there was not oil and herders would not be allowed to hide.",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","The ruling class would not exist if there was not oil and herders would not have to hide.",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat",1,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","incredible how asians have been turning to shitlib ideologies they are traditionally bulwarks of confucian law order disgusting they should be executed","They should be executed because they are bulwarks of confucian law order.",5,5
36031526,G621827c8a0266,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:55:53 EST","Friday, 25-Feb-22 17:56:57 EST","1 minute(s) and 3 second(s)","you guys in germany and us men here in america too we are gonna have to man up and be crusaders this musloid bullshit is totally unacceptable","In Germany and America, we are also going to have to man up and be crusaders.",5,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Herders in the middle east would not be able to hide since oil there would not be enough for them to rule the world.",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Herders in the middle east would not be able to hide since oil there would not be enough for them to rule the country.",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Herders in the middle east would not be able to hide since oil there would not be enough for them to rule.",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Imagine if the oil in the middle east didn't exist and no one from the ruling class would come here.",5,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the middle east.",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Even so, herders get to keep their hides now that they intend to take over the United States because of the oil in the Middle East.",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Excuse me but I meant herders would have a hard time hiding since they intend to take over the US because of oil muslim goat fckrs oops",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Since herders are going to take control of the U.S. because of oil muslim goat fckrs, I meant she should hide in plain sight",1,5
36031522,G621827c8a00a2,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:54:25 EST","Friday, 25-Feb-22 17:55:32 EST","1 minute(s) and 6 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","The ruling class would not exist if there was not oil and herders would not be allowed to hide in plain sight because of that.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","""It would be better without your 0 82 plus the other former 0 74, thanks kikes for crankung.""",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","""It would be better without your 0 82 plus the other former 0 74, thanks kikes for crankung rhat.""",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","I'm pretty sure I threw up in my mouth because of that towel head.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is probably a dude, I threw it up in my mouth.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is probably a dude, I threw it up in my mouth a little.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is a dude, I almost threw it up in my mouth.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is probably a guy, I threw it up in my mouth.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is probably a dude, I threw it up in my mouth a bit.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","that towel head is a dude i am almost sure i just threw up in my mouth a little","The towel head is probably a dude, I threw it up in my mouth a tad.",5,5
36031517,G621827c89fed2,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:53:20 EST","Friday, 25-Feb-22 17:54:05 EST","0 minute(s) and 45 second(s)","imagine if there wasn t oil in the middle east there would be no dubais there would be no wealthy towel headed sand nigger ruling class because of oil muslim goat fckrs oops i meant herders get to hide in plain sight now they intend to take over the u.s.","Herders in the middle east would not be able to hide since oil there would not allow them to rule.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","everyone wants to be nct everyone the entirety of kpop if they dont wanna be niggers they wanna be nct","EVERYONE WANTS TO BE NCHICKERS OF KPOP; THEY ARE NCHICKERS OF KPop",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other ones.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for that.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","Did I say that it would be better without your 0 82 and the other former 0 74, thanks kikes?",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for the crankung.",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","I said 0-07 and it would be better without your 0 82 and the other former 0 74, thanks kikes for that",5,5
36031516,G621827c89fce4,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:52:25 EST","Friday, 25-Feb-22 17:53:11 EST","0 minute(s) and 46 second(s)","did i say soley you disingenuous kike rat i said 0.07% and it would be better without your 0.82% plus the other former 0.74% thanks kikes for crankung rhat up to 0.85%","""It would be better without your 0 82 plus the other former 0 74, thanks kikes.""",5,5
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","Kingston fuck you and die you fuckin lezzie nigger white hating cunt","Kingston and you hate each other",1,2
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","Kingston fuck you and die you fuckin lezzie nigger white hating cunt","Kingston and you hate each other?",1,2
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","Kingston fuck you and die you fuckin lezzie nigger white hating cunt","Kingston and you hate each other. You hate each other,Kingston",1,2
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo","The place is great for people of all races to live, they will all be happy.",1,2
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo","The place is great for people of all colors to live, they will all be happy.",1,1
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo","Everyone will be happy if they live here without wypipo.",1,1
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo","The place is great for people of all races to live, they will all be happy..",1,1
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","no do not lie these shithole are great places for niggers and spics and arabs to live they all will be happy together without wypipo","The place is great for people of all colors to live, they will all be happy..",1,1
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","everyone wants to be nct everyone the entirety of kpop if they dont wanna be niggers they wanna be nct","Everyone wants to be a member of the kpop family.",1,1
36031510,G621827c89fb18,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:50:58 EST","Friday, 25-Feb-22 17:52:10 EST","1 minute(s) and 12 second(s)","everyone wants to be nct everyone the entirety of kpop if they dont wanna be niggers they wanna be nct","The whole of kpop wants everyone to be nct.",1,1
36031502,G621827c89f7a1,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:43:53 EST","Friday, 25-Feb-22 17:44:41 EST","0 minute(s) and 47 second(s)","kikes are the real problem pay all refugees and muslims to leave for uk and france","All refugees should be paid to leave for the United Kingdom and France..",5,5
36031502,G621827c89f7a1,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 17:43:53 EST","Friday, 25-Feb-22 17:44:41 EST","0 minute(s) and 47 second(s)","kikes are the real problem pay all refugees and muslims to leave for uk and france","Is it possible to pay all the refugees to leave for Britain and France?,",4,5
